source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:BP,GO:0035295,tube development,1.0832218410053304e-08,True,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",1148,158,31,24936,0.1962025316455696,0.02700348432055749,query_1,"['GO:0007275', 'GO:0048856']","['ENSMUSG00000047407', 'ENSMUSG00000074733', 'ENSMUSG00000001761', 'ENSMUSG00000046743', 'ENSMUSG00000031502', 'ENSMUSG00000057963', 'ENSMUSG00000058620', 'ENSMUSG00000045092', 'ENSMUSG00000045930', 'ENSMUSG00000021701', 'ENSMUSG00000000567', 'ENSMUSG00000027435', 'ENSMUSG00000050666', 'ENSMUSG00000000120', 'ENSMUSG00000008398', 'ENSMUSG00000031871', 'ENSMUSG00000022528', 'ENSMUSG00000039910', 'ENSMUSG00000029304', 'ENSMUSG00000026640', 'ENSMUSG00000046768', 'ENSMUSG00000021281', 'ENSMUSG00000024781', 'ENSMUSG00000032744', 'ENSMUSG00000018983', 'ENSMUSG00000021994', 'ENSMUSG00000045005', 'ENSMUSG00000027217', 'ENSMUSG00000016128', 'ENSMUSG00000038751', 'ENSMUSG00000021944']","[['IMP'], ['IMP'], ['IMP'], ['IMP'], ['IEA'], ['IMP'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IMP'], ['IMP', 'IGI', 'IEP'], ['IEA'], ['IDA'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP', 'IGI', 'IEP'], ['IMP'], ['IMP'], ['IEP'], ['ISS', 'IEA'], ['IEA'], ['IMP'], ['IEP'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISO'], ['IMP'], ['IDA', 'IMP', 'IGI', 'ISO', 'TAS', 'IEA']]"
GO:BP,GO:0048514,blood vessel morphogenesis,1.300214381305151e-07,True,"""The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood."" [GOC:jid]",625,158,22,24936,0.13924050632911392,0.0352,query_1,"['GO:0001568', 'GO:0035239']","['ENSMUSG00000074733', 'ENSMUSG00000001761', 'ENSMUSG00000031502', 'ENSMUSG00000058620', 'ENSMUSG00000045092', 'ENSMUSG00000045930', 'ENSMUSG00000021701', 'ENSMUSG00000027435', 'ENSMUSG00000050666', 'ENSMUSG00000000120', 'ENSMUSG00000008398', 'ENSMUSG00000031871', 'ENSMUSG00000022528', 'ENSMUSG00000039910', 'ENSMUSG00000046768', 'ENSMUSG00000021281', 'ENSMUSG00000018983', 'ENSMUSG00000021994', 'ENSMUSG00000045005', 'ENSMUSG00000027217', 'ENSMUSG00000016128', 'ENSMUSG00000021944']","[['IMP'], ['IMP'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IMP'], ['IEA'], ['IDA'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IMP'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISO'], ['IDA', 'TAS']]"
GO:BP,GO:0001944,vasculature development,1.7067647121992565e-07,True,"""The process whose specific outcome is the progression of the vasculature over time, from its formation to the mature structure. The vasculature is an interconnected tubular multi-tissue structure that contains fluid that is actively transported around the organism."" [GOC:dph, UBERON:0002409]",764,158,24,24936,0.1518987341772152,0.031413612565445025,query_1,"['GO:0048731', 'GO:0072359']","['ENSMUSG00000074733', 'ENSMUSG00000001761', 'ENSMUSG00000028179', 'ENSMUSG00000031502', 'ENSMUSG00000058620', 'ENSMUSG00000045092', 'ENSMUSG00000045930', 'ENSMUSG00000021701', 'ENSMUSG00000027435', 'ENSMUSG00000050666', 'ENSMUSG00000000120', 'ENSMUSG00000008398', 'ENSMUSG00000031871', 'ENSMUSG00000022528', 'ENSMUSG00000039910', 'ENSMUSG00000046768', 'ENSMUSG00000021281', 'ENSMUSG00000024781', 'ENSMUSG00000018983', 'ENSMUSG00000021994', 'ENSMUSG00000045005', 'ENSMUSG00000027217', 'ENSMUSG00000016128', 'ENSMUSG00000021944']","[['IMP'], ['IMP'], ['IEA'], ['IEA'], ['IMP'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['IMP'], ['IEA'], ['IDA'], ['IMP', 'IEA'], ['IMP'], ['IDA', 'IMP', 'IEA'], ['IMP', 'IEP'], ['IMP', 'IGI'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IMP'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISO'], ['IDA', 'TAS']]"
GO:BP,GO:0001568,blood vessel development,4.4562549789846063e-07,True,"""The process whose specific outcome is the progression of a blood vessel over time, from its formation to the mature structure. The blood vessel is the vasculature carrying blood."" [GOC:hjd, UBERON:0001981]",733,158,23,24936,0.14556962025316456,0.03137789904502047,query_1,"['GO:0001944', 'GO:0048856']","['ENSMUSG00000074733', 'ENSMUSG00000001761', 'ENSMUSG00000031502', 'ENSMUSG00000058620', 'ENSMUSG00000045092', 'ENSMUSG00000045930', 'ENSMUSG00000021701', 'ENSMUSG00000027435', 'ENSMUSG00000050666', 'ENSMUSG00000000120', 'ENSMUSG00000008398', 'ENSMUSG00000031871', 'ENSMUSG00000022528', 'ENSMUSG00000039910', 'ENSMUSG00000046768', 'ENSMUSG00000021281', 'ENSMUSG00000024781', 'ENSMUSG00000018983', 'ENSMUSG00000021994', 'ENSMUSG00000045005', 'ENSMUSG00000027217', 'ENSMUSG00000016128', 'ENSMUSG00000021944']","[['IMP'], ['IMP'], ['IEA'], ['IMP'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['IMP'], ['IEA'], ['IDA'], ['IMP', 'IEA'], ['IMP'], ['IDA', 'IMP', 'IEA'], ['IMP', 'IEP'], ['IMP'], ['ISS', 'IEA'], ['IEA'], ['IMP'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISO'], ['IDA', 'TAS']]"
GO:BP,GO:0035239,tube morphogenesis,6.442456297261483e-07,True,"""The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:bf, PMID:14624839]",887,158,25,24936,0.15822784810126583,0.02818489289740699,query_1,"['GO:0009653', 'GO:0035295']","['ENSMUSG00000047407', 'ENSMUSG00000074733', 'ENSMUSG00000001761', 'ENSMUSG00000046743', 'ENSMUSG00000031502', 'ENSMUSG00000058620', 'ENSMUSG00000045092', 'ENSMUSG00000045930', 'ENSMUSG00000021701', 'ENSMUSG00000000567', 'ENSMUSG00000027435', 'ENSMUSG00000050666', 'ENSMUSG00000000120', 'ENSMUSG00000008398', 'ENSMUSG00000031871', 'ENSMUSG00000022528', 'ENSMUSG00000039910', 'ENSMUSG00000046768', 'ENSMUSG00000021281', 'ENSMUSG00000018983', 'ENSMUSG00000021994', 'ENSMUSG00000045005', 'ENSMUSG00000027217', 'ENSMUSG00000016128', 'ENSMUSG00000021944']","[['IMP'], ['IMP'], ['IMP'], ['IMP'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IMP'], ['IMP', 'IGI', 'IEP'], ['IEA'], ['IDA'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP', 'IEP'], ['IMP'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISO'], ['IDA', 'IMP', 'IGI', 'TAS']]"
GO:BP,GO:0072359,circulatory system development,1.351927396473438e-06,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",1149,158,28,24936,0.17721518987341772,0.024369016536118365,query_1,['GO:0048731'],"['ENSMUSG00000074733', 'ENSMUSG00000041324', 'ENSMUSG00000001761', 'ENSMUSG00000028179', 'ENSMUSG00000046743', 'ENSMUSG00000031502', 'ENSMUSG00000058620', 'ENSMUSG00000045092', 'ENSMUSG00000045930', 'ENSMUSG00000021701', 'ENSMUSG00000000567', 'ENSMUSG00000027435', 'ENSMUSG00000050666', 'ENSMUSG00000000120', 'ENSMUSG00000008398', 'ENSMUSG00000031871', 'ENSMUSG00000022528', 'ENSMUSG00000039910', 'ENSMUSG00000046768', 'ENSMUSG00000021281', 'ENSMUSG00000024781', 'ENSMUSG00000032744', 'ENSMUSG00000018983', 'ENSMUSG00000021994', 'ENSMUSG00000045005', 'ENSMUSG00000027217', 'ENSMUSG00000016128', 'ENSMUSG00000021944']","[['IMP'], ['IEA'], ['IMP', 'IGI'], ['IEA'], ['IMP'], ['IEA'], ['IMP'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IDA'], ['IMP', 'IEA'], ['IMP'], ['IDA', 'IMP', 'IEA'], ['IMP', 'IEP'], ['IMP', 'IGI', 'ISS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'IGI'], ['IEA'], ['IGI', 'IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISO'], ['IDA', 'IMP', 'IGI', 'TAS', 'NAS', 'IEA']]"
GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,1.9110996796074874e-06,True,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",1167,158,28,24936,0.17721518987341772,0.023993144815766924,query_1,"['GO:0009653', 'GO:0032502']","['ENSMUSG00000026768', 'ENSMUSG00000047407', 'ENSMUSG00000041324', 'ENSMUSG00000001761', 'ENSMUSG00000031502', 'ENSMUSG00000058620', 'ENSMUSG00000045092', 'ENSMUSG00000045930', 'ENSMUSG00000021701', 'ENSMUSG00000000567', 'ENSMUSG00000027435', 'ENSMUSG00000050666', 'ENSMUSG00000000120', 'ENSMUSG00000008398', 'ENSMUSG00000031871', 'ENSMUSG00000022528', 'ENSMUSG00000053617', 'ENSMUSG00000039910', 'ENSMUSG00000026640', 'ENSMUSG00000046768', 'ENSMUSG00000021281', 'ENSMUSG00000032744', 'ENSMUSG00000018983', 'ENSMUSG00000021994', 'ENSMUSG00000045005', 'ENSMUSG00000027217', 'ENSMUSG00000016128', 'ENSMUSG00000021944']","[['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IMP'], ['IMP', 'IGI', 'IEP', 'ISS'], ['IEA'], ['IDA'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IEA'], ['IMP'], ['IEP'], ['ISS', 'IEA'], ['IEA'], ['IGI'], ['IEA'], ['IMP', 'IGI', 'IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISO'], ['IDA', 'IMP', 'IGI', 'TAS']]"
GO:BP,GO:0001525,angiogenesis,1.2753127202418913e-05,True,"""Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels."" [ISBN:0878932453]",528,158,18,24936,0.11392405063291139,0.03409090909090909,query_1,"['GO:0048514', 'GO:0048646']","['ENSMUSG00000031502', 'ENSMUSG00000058620', 'ENSMUSG00000045092', 'ENSMUSG00000045930', 'ENSMUSG00000021701', 'ENSMUSG00000027435', 'ENSMUSG00000050666', 'ENSMUSG00000000120', 'ENSMUSG00000008398', 'ENSMUSG00000031871', 'ENSMUSG00000046768', 'ENSMUSG00000021281', 'ENSMUSG00000018983', 'ENSMUSG00000021994', 'ENSMUSG00000045005', 'ENSMUSG00000027217', 'ENSMUSG00000016128', 'ENSMUSG00000021944']","[['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IMP'], ['IEA'], ['IDA'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISO'], ['IDA']]"
GO:CC,GO:0005737,cytoplasm,1.746843846358255e-05,True,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",10727,165,104,25413,0.6303030303030303,0.009695161741400206,query_1,"['GO:0005622', 'GO:0110165']","['ENSMUSG00000046668', 'ENSMUSG00000026768', 'ENSMUSG00000038884', 'ENSMUSG00000060519', 'ENSMUSG00000022178', 'ENSMUSG00000041324', 'ENSMUSG00000020641', 'ENSMUSG00000031217', 'ENSMUSG00000027459', 'ENSMUSG00000020111', 'ENSMUSG00000036073', 'ENSMUSG00000056941', 'ENSMUSG00000025512', 'ENSMUSG00000001761', 'ENSMUSG00000028179', 'ENSMUSG00000031960', 'ENSMUSG00000078920', 'ENSMUSG00000019577', 'ENSMUSG00000020638', 'ENSMUSG00000049354', 'ENSMUSG00000026730', 'ENSMUSG00000033860', 'ENSMUSG00000031844', 'ENSMUSG00000023004', 'ENSMUSG00000026811', 'ENSMUSG00000056144', 'ENSMUSG00000045092', 'ENSMUSG00000021701', 'ENSMUSG00000036452', 'ENSMUSG00000027435', 'ENSMUSG00000032086', 'ENSMUSG00000020917', 'ENSMUSG00000059434', 'ENSMUSG00000070985', 'ENSMUSG00000025323', 'ENSMUSG00000000120', 'ENSMUSG00000008398', 'ENSMUSG00000006476', 'ENSMUSG00000046879', 'ENSMUSG00000031482', 'ENSMUSG00000031523', 'ENSMUSG00000058486', 'ENSMUSG00000062590', 'ENSMUSG00000052544', 'ENSMUSG00000001123', 'ENSMUSG00000001525', 'ENSMUSG00000031871', 'ENSMUSG00000022528', 'ENSMUSG00000053617', 'ENSMUSG00000036083', 'ENSMUSG00000020715', 'ENSMUSG00000027933', 'ENSMUSG00000005124', 'ENSMUSG00000035062', 'ENSMUSG00000039910', 'ENSMUSG00000036078', 'ENSMUSG00000003585', 'ENSMUSG00000096054', 'ENSMUSG00000020869', 'ENSMUSG00000029304', 'ENSMUSG00000021281', 'ENSMUSG00000024781', 'ENSMUSG00000023079', 'ENSMUSG00000031441', 'ENSMUSG00000068923', 'ENSMUSG00000032744', 'ENSMUSG00000028312', 'ENSMUSG00000010609', 'ENSMUSG00000042700', 'ENSMUSG00000006611', 'ENSMUSG00000030979', 'ENSMUSG00000032380', 'ENSMUSG00000111375', 'ENSMUSG00000032607', 'ENSMUSG00000029001', 'ENSMUSG00000036273', 'ENSMUSG00000020142', 'ENSMUSG00000021994', 'ENSMUSG00000043091', 'ENSMUSG00000006390', 'ENSMUSG00000046949', 'ENSMUSG00000045005', 'ENSMUSG00000039384', 'ENSMUSG00000020017', 'ENSMUSG00000026932', 'ENSMUSG00000024150', 'ENSMUSG00000057134', 'ENSMUSG00000002957', 'ENSMUSG00000026489', 'ENSMUSG00000016128', 'ENSMUSG00000062480', 'ENSMUSG00000026389', 'ENSMUSG00000015944', 'ENSMUSG00000032437', 'ENSMUSG00000038751', 'ENSMUSG00000029029', 'ENSMUSG00000040270', 'ENSMUSG00000026202', 'ENSMUSG00000027199', 'ENSMUSG00000059248', 'ENSMUSG00000046753', 'ENSMUSG00000046785', 'ENSMUSG00000066441', 'ENSMUSG00000058056']","[['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'ISO', 'IEA'], ['IDA', 'ISO', 'IEA'], ['IDA'], ['IDA', 'ISS', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'HDA', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['ISS', 'IEA'], ['TAS'], ['HDA', 'TAS', 'IEA'], ['ISS', 'ISO', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA'], ['IDA', 'ISS', 'IEA'], ['HDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['HDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IEA'], ['IDA'], ['IDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['ISO', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'HDA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IEP', 'IEA'], ['HDA', 'IEA'], ['IEA'], ['IDA', 'ISO', 'IEA'], ['IEA'], ['TAS'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['HDA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['IDA', 'HDA', 'IEA'], ['IEA'], ['HDA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['HDA', 'ISO', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IEA']]"
GO:BP,GO:0060429,epithelium development,2.0702251708238145e-05,True,"""The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:dph, GOC:mtg_lung]",1217,158,27,24936,0.17088607594936708,0.02218570254724733,query_1,['GO:0009888'],"['ENSMUSG00000047407', 'ENSMUSG00000022178', 'ENSMUSG00000041324', 'ENSMUSG00000001761', 'ENSMUSG00000046743', 'ENSMUSG00000031502', 'ENSMUSG00000057963', 'ENSMUSG00000026730', 'ENSMUSG00000045092', 'ENSMUSG00000000567', 'ENSMUSG00000000120', 'ENSMUSG00000001525', 'ENSMUSG00000020019', 'ENSMUSG00000031871', 'ENSMUSG00000022528', 'ENSMUSG00000039910', 'ENSMUSG00000026640', 'ENSMUSG00000024781', 'ENSMUSG00000032744', 'ENSMUSG00000021994', 'ENSMUSG00000006390', 'ENSMUSG00000045005', 'ENSMUSG00000039384', 'ENSMUSG00000016128', 'ENSMUSG00000038751', 'ENSMUSG00000021944', 'ENSMUSG00000058056']","[['IMP'], ['IMP'], ['IMP', 'ISS', 'ISO', 'IEA'], ['IMP'], ['IMP', 'IC'], ['IEA'], ['IMP'], ['IEA'], ['IEA'], ['IMP', 'IGI', 'IEP', 'IEA'], ['IMP'], ['IEA'], ['IDA'], ['IMP', 'IEA'], ['IMP', 'IGI', 'IEP', 'IEA'], ['IMP'], ['IEP'], ['IMP'], ['IEP'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IMP'], ['IMP'], ['IDA'], ['ISO'], ['IMP'], ['IMP', 'ISO', 'IEA'], ['IMP']]"
